Categoria,Indicatore,Territorio,Periodo,Valore,Unita,Fonte,Aggiornato
Appalti,Appalti progettazione (numero),Novara,2024-03,12,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2024-04,7,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2024-05,5,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2024-06,24,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2024-07,35,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2024-08,26,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2024-09,34,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2024-10,56,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2024-11,38,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2024-12,52,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2025-01,29,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2025-02,42,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2025-03,39,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2025-04,48,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2025-05,52,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2025-06,46,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2025-07,53,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2025-08,24,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2025-09,37,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2025-10,49,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2025-11,71,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Novara,2025-12,74,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2024-01,32,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2024-02,121,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2024-03,139,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2024-04,149,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2024-05,164,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2024-06,383,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2024-07,602,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2024-08,369,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2024-09,449,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2024-10,753,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2024-11,504,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2024-12,722,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2025-01,446,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2025-02,476,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2025-03,491,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2025-04,580,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2025-05,669,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2025-06,688,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2025-07,630,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2025-08,356,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2025-09,489,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2025-10,681,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2025-11,582,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte,2025-12,988,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2024-01,33,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2024-02,129,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2024-03,146,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2024-04,159,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2024-05,165,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2024-06,456,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2024-07,683,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2024-08,444,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2024-09,537,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2024-10,862,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2024-11,614,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2024-12,876,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2025-01,483,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2025-02,523,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2025-03,564,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2025-04,661,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2025-05,766,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2025-06,785,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2025-07,748,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2025-08,441,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2025-09,593,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2025-10,781,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2025-11,669,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Piemonte e Valle d'Aosta,2025-12,1154,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2024-01,12,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2024-02,51,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2024-03,74,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2024-04,73,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2024-05,93,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2024-06,180,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2024-07,286,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2024-08,155,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2024-09,198,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2024-10,299,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2024-11,222,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2024-12,319,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2025-01,188,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2025-02,189,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2025-03,210,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2025-04,268,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2025-05,288,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2025-06,271,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2025-07,269,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2025-08,190,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2025-09,277,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2025-10,343,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2025-11,283,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Torino,2025-12,423,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2024-02,8,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2024-03,3,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2024-04,4,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2024-05,7,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2024-06,22,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2024-07,18,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2024-08,17,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2024-09,24,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2024-10,42,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2024-11,28,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2024-12,52,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2025-01,33,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2025-02,20,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2025-03,30,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2025-04,30,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2025-05,45,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2025-06,55,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2025-07,37,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2025-08,16,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2025-09,17,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2025-10,35,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2025-11,26,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Verbania,2025-12,65,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2024-01,5,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2024-02,4,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2024-03,2,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2024-04,3,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2024-05,4,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2024-06,23,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2024-07,29,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2024-08,19,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2024-09,29,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2024-10,33,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2024-11,32,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2024-12,43,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2025-01,29,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2025-02,38,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2025-03,31,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2025-04,17,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2025-05,35,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2025-06,36,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2025-07,37,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2025-08,17,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2025-09,18,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2025-10,45,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2025-11,28,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (numero),Vercelli,2025-12,52,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
